tile_id,event_location,layer,file_path,readable,error,width,height,bands,dtype,crs,transform,resolution,nodata,min_values,max_values,nan_count,nan_ratio,inf_count,inf_ratio,unique_values,label_counts_json,invalid_pct,non_water_pct,water_pct,unexpected_values,empty_mask,only_invalid,no_water
Sri-Lanka_14484,Sri-Lanka,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Sri-Lanka_14484_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,80.8569993975,0,-8.9831528412e-05,6.11716775874,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 261991, ""1"": 153}",0.0,99.941635,0.058365,,False,False,False
Sri-Lanka_14484,Sri-Lanka,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Sri-Lanka_14484_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,80.8569993975,0,-8.9831528412e-05,6.11716775874,0,0,1","8.9831528412e-05,8.9831528412e-05",,-1.0,1.0,0,0.0,0,0.0,"-1,0,1","{""-1"": 30129, ""0"": 193149, ""1"": 38866}",11.493301,73.680496,14.826202,,False,False,False
Sri-Lanka_14484,Sri-Lanka,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Sri-Lanka_14484_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,80.8569993975,0,-8.9831528412e-05,6.11716775874,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-29.421722412109375;-47.78068161010742,15.913252830505371;5.807165622711182,0,0.0,0,0.0,,,,,,,,,
Sri-Lanka_14484,Sri-Lanka,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Sri-Lanka_14484_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,80.8569993975,0,-8.9831528412e-05,6.11716775874,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 257232, ""1"": 4912}",0.0,98.126221,1.873779,,False,False,False
Sri-Lanka_14484,Sri-Lanka,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Sri-Lanka_14484_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,80.8569993975,0,-8.9831528412e-05,6.11716775874,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,1309.0;913.0;699.0;453.0;518.0;689.0;726.0;545.0;600.0;92.0;14.0;226.0;126.0,5880.0;6423.0;6400.0;6874.0;6607.0;7354.0;8035.0;7433.0;8456.0;1123.0;354.0;6451.0;4857.0,0,0.0,0,0.0,,,,,,,,,
Sri-Lanka_152185,Sri-Lanka,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Sri-Lanka_152185_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,81.3629305655,0,-8.9831528412e-05,7.72694874788,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Sri-Lanka_152185,Sri-Lanka,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Sri-Lanka_152185_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,81.3629305655,0,-8.9831528412e-05,7.72694874788,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 259946, ""1"": 2198}",0.0,99.16153,0.83847,,False,False,False
Sri-Lanka_152185,Sri-Lanka,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Sri-Lanka_152185_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,81.3629305655,0,-8.9831528412e-05,7.72694874788,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-29.145709991455078;-38.913291931152344,8.731497764587402;-1.1659795045852661,0,0.0,0,0.0,,,,,,,,,
Sri-Lanka_152185,Sri-Lanka,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Sri-Lanka_152185_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,81.3629305655,0,-8.9831528412e-05,7.72694874788,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 260018, ""1"": 2126}",0.0,99.188995,0.811005,,False,False,False
Sri-Lanka_152185,Sri-Lanka,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Sri-Lanka_152185_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,81.3629305655,0,-8.9831528412e-05,7.72694874788,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,1293.0;933.0;725.0;506.0;627.0;667.0;727.0;607.0;678.0;106.0;10.0;376.0;203.0,1803.0;1880.0;2236.0;2772.0;2654.0;3407.0;3935.0;3833.0;4372.0;432.0;41.0;4791.0;3589.0,0,0.0,0,0.0,,,,,,,,,
Sri-Lanka_163406,Sri-Lanka,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Sri-Lanka_163406_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,81.3629305655,0,-8.9831528412e-05,8.00291120316,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 260839, ""1"": 1305}",0.0,99.502182,0.497818,,False,False,False
Sri-Lanka_163406,Sri-Lanka,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Sri-Lanka_163406_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,81.3629305655,0,-8.9831528412e-05,8.00291120316,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 257074, ""1"": 5070}",0.0,98.065948,1.934052,,False,False,False
Sri-Lanka_163406,Sri-Lanka,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Sri-Lanka_163406_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,81.3629305655,0,-8.9831528412e-05,8.00291120316,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-26.419448852539062;-44.49424362182617,6.157220840454102;8.391927719116211,0,0.0,0,0.0,,,,,,,,,
Sri-Lanka_163406,Sri-Lanka,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Sri-Lanka_163406_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,81.3629305655,0,-8.9831528412e-05,8.00291120316,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 257234, ""1"": 4910}",0.0,98.126984,1.873016,,False,False,False
Sri-Lanka_163406,Sri-Lanka,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Sri-Lanka_163406_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,81.3629305655,0,-8.9831528412e-05,8.00291120316,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,1425.0;1078.0;971.0;687.0;865.0;1109.0;1220.0;1098.0;1283.0;310.0;38.0;998.0;595.0,2157.0;3759.0;4144.0;4529.0;3326.0;4139.0;4330.0;4782.0;4906.0;720.0;301.0;5825.0;5166.0,0,0.0,0,0.0,,,,,,,,,
Sri-Lanka_178753,Sri-Lanka,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Sri-Lanka_178753_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,80.7650119124,0,-8.9831528412e-05,6.62309892676,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Sri-Lanka_178753,Sri-Lanka,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Sri-Lanka_178753_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,80.7650119124,0,-8.9831528412e-05,6.62309892676,0,0,1","8.9831528412e-05,8.9831528412e-05",,-1.0,1.0,0,0.0,0,0.0,"-1,0,1","{""-1"": 8271, ""0"": 253228, ""1"": 645}",3.155136,96.598816,0.246048,,False,False,False
Sri-Lanka_178753,Sri-Lanka,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Sri-Lanka_178753_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,80.7650119124,0,-8.9831528412e-05,6.62309892676,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-21.824214935302734;-28.6519775390625,18.019018173217773;6.083716869354248,0,0.0,0,0.0,,,,,,,,,
Sri-Lanka_178753,Sri-Lanka,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Sri-Lanka_178753_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,80.7650119124,0,-8.9831528412e-05,6.62309892676,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Sri-Lanka_178753,Sri-Lanka,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Sri-Lanka_178753_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,80.7650119124,0,-8.9831528412e-05,6.62309892676,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,1008.0;701.0;519.0;300.0;426.0;804.0;968.0;817.0;930.0;180.0;12.0;379.0;191.0,2571.0;2841.0;3347.0;3519.0;2818.0;4456.0;5495.0;5377.0;5928.0;1076.0;413.0;3670.0;2550.0,0,0.0,0,0.0,,,,,,,,,
Sri-Lanka_233609,Sri-Lanka,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Sri-Lanka_233609_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,81.0869681102,0,-8.9831528412e-05,7.86492997552,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 259843, ""1"": 2301}",0.0,99.122238,0.877762,,False,False,False
Sri-Lanka_233609,Sri-Lanka,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Sri-Lanka_233609_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,81.0869681102,0,-8.9831528412e-05,7.86492997552,0,0,1","8.9831528412e-05,8.9831528412e-05",,-1.0,1.0,0,0.0,0,0.0,"-1,0,1","{""-1"": 5024, ""0"": 250243, ""1"": 6877}",1.916504,95.460129,2.623367,,False,False,False
Sri-Lanka_233609,Sri-Lanka,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Sri-Lanka_233609_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,81.0869681102,0,-8.9831528412e-05,7.86492997552,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-27.897174835205078;-47.03927993774414,12.672064781188965;-1.4599062204360962,0,0.0,0,0.0,,,,,,,,,
Sri-Lanka_233609,Sri-Lanka,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Sri-Lanka_233609_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,81.0869681102,0,-8.9831528412e-05,7.86492997552,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 237311, ""1"": 24833}",0.0,90.526962,9.473038,,False,False,False
Sri-Lanka_233609,Sri-Lanka,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Sri-Lanka_233609_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,81.0869681102,0,-8.9831528412e-05,7.86492997552,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,1316.0;938.0;719.0;475.0;603.0;750.0;861.0;715.0;833.0;130.0;10.0;483.0;266.0,2306.0;2441.0;2622.0;2797.0;2514.0;4083.0;4603.0;4542.0;4982.0;892.0;42.0;4352.0;2974.0,0,0.0,0,0.0,,,,,,,,,
Sri-Lanka_236030,Sri-Lanka,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Sri-Lanka_236030_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,80.6270306847,0,-8.9831528412e-05,6.02518027365,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 261784, ""1"": 360}",0.0,99.862671,0.137329,,False,False,False
Sri-Lanka_236030,Sri-Lanka,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Sri-Lanka_236030_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,80.6270306847,0,-8.9831528412e-05,6.02518027365,0,0,1","8.9831528412e-05,8.9831528412e-05",,-1.0,1.0,0,0.0,0,0.0,"-1,0,1","{""-1"": 56056, ""0"": 204375, ""1"": 1713}",21.383667,77.962875,0.653458,,False,False,False
Sri-Lanka_236030,Sri-Lanka,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Sri-Lanka_236030_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,80.6270306847,0,-8.9831528412e-05,6.02518027365,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-28.27484703063965;-46.02082061767578,19.46799087524414;0.05433348938822746,0,0.0,0,0.0,,,,,,,,,
Sri-Lanka_236030,Sri-Lanka,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Sri-Lanka_236030_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,80.6270306847,0,-8.9831528412e-05,6.02518027365,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 261632, ""1"": 512}",0.0,99.804688,0.195312,,False,False,False
Sri-Lanka_236030,Sri-Lanka,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Sri-Lanka_236030_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,80.6270306847,0,-8.9831528412e-05,6.02518027365,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,1194.0;856.0;659.0;451.0;540.0;795.0;908.0;758.0;923.0;235.0;41.0;376.0;232.0,4115.0;3610.0;3401.0;3336.0;3421.0;3797.0;4005.0;3833.0;4198.0;3051.0;1735.0;2020.0;1954.0,0,0.0,0,0.0,,,,,,,,,
Sri-Lanka_236628,Sri-Lanka,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Sri-Lanka_236628_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,81.2709430804,0,-8.9831528412e-05,6.48511769912,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 260929, ""1"": 1215}",0.0,99.536514,0.463486,,False,False,False
Sri-Lanka_236628,Sri-Lanka,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Sri-Lanka_236628_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,81.2709430804,0,-8.9831528412e-05,6.48511769912,0,0,1","8.9831528412e-05,8.9831528412e-05",,-1.0,1.0,0,0.0,0,0.0,"-1,0,1","{""-1"": 2, ""0"": 259061, ""1"": 3081}",0.000763,98.823929,1.175308,,False,False,False
Sri-Lanka_236628,Sri-Lanka,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Sri-Lanka_236628_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,81.2709430804,0,-8.9831528412e-05,6.48511769912,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-27.302961349487305;-43.42295455932617,10.694802284240723;-2.478182554244995,0,0.0,0,0.0,,,,,,,,,
Sri-Lanka_236628,Sri-Lanka,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Sri-Lanka_236628_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,81.2709430804,0,-8.9831528412e-05,6.48511769912,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 259660, ""1"": 2484}",0.0,99.052429,0.947571,,False,False,False
Sri-Lanka_236628,Sri-Lanka,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Sri-Lanka_236628_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,81.2709430804,0,-8.9831528412e-05,6.48511769912,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,1238.0;903.0;767.0;480.0;663.0;768.0;861.0;717.0;823.0;178.0;32.0;494.0;286.0,2302.0;2914.0;2723.0;2712.0;2208.0;3752.0;4596.0;4582.0;5003.0;1106.0;469.0;3804.0;2487.0,0,0.0,0,0.0,,,,,,,,,
Sri-Lanka_249079,Sri-Lanka,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Sri-Lanka_249079_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,80.7190181698,0,-8.9831528412e-05,6.48511769912,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Sri-Lanka_249079,Sri-Lanka,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Sri-Lanka_249079_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,80.7190181698,0,-8.9831528412e-05,6.48511769912,0,0,1","8.9831528412e-05,8.9831528412e-05",,-1.0,1.0,0,0.0,0,0.0,"-1,0,1","{""-1"": 97369, ""0"": 164764, ""1"": 11}",37.143326,62.852478,0.004196,,False,False,False
Sri-Lanka_249079,Sri-Lanka,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Sri-Lanka_249079_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,80.7190181698,0,-8.9831528412e-05,6.48511769912,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-24.994447708129883;-34.59684371948242,13.947107315063477;1.5237542390823364,0,0.0,0,0.0,,,,,,,,,
Sri-Lanka_249079,Sri-Lanka,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Sri-Lanka_249079_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,80.7190181698,0,-8.9831528412e-05,6.48511769912,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 262018, ""1"": 126}",0.0,99.951935,0.048065,,False,False,False
Sri-Lanka_249079,Sri-Lanka,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Sri-Lanka_249079_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,80.7190181698,0,-8.9831528412e-05,6.48511769912,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,1240.0;892.0;704.0;442.0;530.0;874.0;1054.0;891.0;1176.0;136.0;14.0;514.0;223.0,8349.0;8935.0;8950.0;9732.0;9330.0;9929.0;10600.0;9843.0;10967.0;2063.0;270.0;7202.0;4998.0,0,0.0,0,0.0,,,,,,,,,
Sri-Lanka_31559,Sri-Lanka,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Sri-Lanka_31559_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,80.5350431997,0,-8.9831528412e-05,6.57710518421,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Sri-Lanka_31559,Sri-Lanka,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Sri-Lanka_31559_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,80.5350431997,0,-8.9831528412e-05,6.57710518421,0,0,1","8.9831528412e-05,8.9831528412e-05",,-1.0,1.0,0,0.0,0,0.0,"-1,0,1","{""-1"": 43349, ""0"": 218331, ""1"": 464}",16.536331,83.286667,0.177002,,False,False,False
Sri-Lanka_31559,Sri-Lanka,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Sri-Lanka_31559_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,80.5350431997,0,-8.9831528412e-05,6.57710518421,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-21.494033813476562;-29.271636962890625,20.588050842285156;1.4558290243148804,0,0.0,0,0.0,,,,,,,,,
Sri-Lanka_31559,Sri-Lanka,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Sri-Lanka_31559_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,80.5350431997,0,-8.9831528412e-05,6.57710518421,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,0.0,0.0,0,0.0,0,0.0,0,"{""0"": 262144}",0.0,100.0,0.0,,False,False,True
Sri-Lanka_31559,Sri-Lanka,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Sri-Lanka_31559_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,80.5350431997,0,-8.9831528412e-05,6.57710518421,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,1328.0;974.0;730.0;491.0;566.0;997.0;1143.0;944.0;1167.0;172.0;20.0;525.0;261.0,6940.0;7382.0;7290.0;7810.0;7440.0;8190.0;8845.0;8201.0;9257.0;1334.0;437.0;6495.0;4377.0,0,0.0,0,0.0,,,,,,,,,
Sri-Lanka_321316,Sri-Lanka,JRCWaterHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Sri-Lanka_321316_JRCWaterHand.tif,True,,512,512,1,uint8,EPSG:4326,"8.9831528412e-05,0,81.5009117931,0,-8.9831528412e-05,8.00291120316,0,0,1","8.9831528412e-05,8.9831528412e-05",,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 175750, ""1"": 86394}",0.0,67.043304,32.956696,,False,False,False
Sri-Lanka_321316,Sri-Lanka,LabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Sri-Lanka_321316_LabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,81.5009117931,0,-8.9831528412e-05,8.00291120316,0,0,1","8.9831528412e-05,8.9831528412e-05",,-1.0,1.0,0,0.0,0,0.0,"-1,0,1","{""-1"": 11, ""0"": 165228, ""1"": 96905}",0.004196,63.02948,36.966324,,False,False,False
Sri-Lanka_321316,Sri-Lanka,S1Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Sri-Lanka_321316_S1Hand.tif,True,,512,512,2,"float32,float32",EPSG:4326,"8.9831528412e-05,0,81.5009117931,0,-8.9831528412e-05,8.00291120316,0,0,1","8.9831528412e-05,8.9831528412e-05",nan,-27.07120132446289;-53.36668395996094,8.301881790161133;-5.581446170806885,0,0.0,0,0.0,,,,,,,,,
Sri-Lanka_321316,Sri-Lanka,S1OtsuLabelHand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Sri-Lanka_321316_S1OtsuLabelHand.tif,True,,512,512,1,int16,EPSG:4326,"8.9831528412e-05,0,81.5009117931,0,-8.9831528412e-05,8.00291120316,0,0,1","8.9831528412e-05,8.9831528412e-05",-1.0,0.0,1.0,0,0.0,0,0.0,"0,1","{""0"": 156854, ""1"": 105290}",0.0,59.835052,40.164948,,False,False,False
Sri-Lanka_321316,Sri-Lanka,S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Sri-Lanka_321316_S2Hand.tif,True,,512,512,13,"int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16,int16",EPSG:4326,"8.9831528412e-05,0,81.5009117931,0,-8.9831528412e-05,8.00291120316,0,0,1","8.9831528412e-05,8.9831528412e-05",0.0,1412.0;1079.0;847.0;656.0;611.0;597.0;617.0;509.0;584.0;141.0;34.0;385.0;273.0,2065.0;5298.0;5256.0;6010.0;4262.0;4761.0;4609.0;5825.0;4950.0;501.0;214.0;6068.0;5244.0,0,0.0,0,0.0,,,,,,,,,
