tile_id,event_location,available_modalities_layers,sentinel1_path,sentinel2_path,hand_labeled_mask_path,s1_otsu_qc_path,jrc_water_qc_path,split_membership,missing_files,anomalies,cleaning_recommendation,status
Sri-Lanka_922192,Sri-Lanka,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Sri-Lanka_922192_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Sri-Lanka_922192_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Sri-Lanka_922192_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Sri-Lanka_922192_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Sri-Lanka_922192_JRCWaterHand.tif,test,,,keep,ok
Sri-Lanka_92824,Sri-Lanka,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Sri-Lanka_92824_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Sri-Lanka_92824_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Sri-Lanka_92824_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Sri-Lanka_92824_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Sri-Lanka_92824_JRCWaterHand.tif,train,,,keep,ok
Sri-Lanka_956740,Sri-Lanka,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/Sri-Lanka_956740_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/Sri-Lanka_956740_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/Sri-Lanka_956740_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/Sri-Lanka_956740_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/Sri-Lanka_956740_JRCWaterHand.tif,train,,,keep,ok
USA_1010394,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_1010394_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_1010394_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_1010394_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_1010394_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_1010394_JRCWaterHand.tif,train,,,keep,ok
USA_1039203,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_1039203_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_1039203_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_1039203_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_1039203_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_1039203_JRCWaterHand.tif,valid,,,keep,ok
USA_1049586,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_1049586_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_1049586_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_1049586_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_1049586_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_1049586_JRCWaterHand.tif,test,,,keep,ok
USA_1068362,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_1068362_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_1068362_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_1068362_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_1068362_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_1068362_JRCWaterHand.tif,train,,,keep,ok
USA_1082482,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_1082482_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_1082482_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_1082482_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_1082482_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_1082482_JRCWaterHand.tif,valid,,,keep,ok
USA_11422,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_11422_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_11422_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_11422_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_11422_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_11422_JRCWaterHand.tif,train,,,keep,ok
USA_114964,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_114964_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_114964_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_114964_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_114964_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_114964_JRCWaterHand.tif,train,,,keep,ok
USA_115033,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_115033_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_115033_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_115033_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_115033_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_115033_JRCWaterHand.tif,train,,,keep,ok
USA_170264,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_170264_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_170264_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_170264_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_170264_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_170264_JRCWaterHand.tif,train,,,keep,ok
USA_179917,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_179917_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_179917_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_179917_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_179917_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_179917_JRCWaterHand.tif,train,,,keep,ok
USA_181263,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_181263_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_181263_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_181263_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_181263_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_181263_JRCWaterHand.tif,train,,,keep,ok
USA_181503,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_181503_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_181503_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_181503_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_181503_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_181503_JRCWaterHand.tif,train,,,keep,ok
USA_19225,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_19225_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_19225_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_19225_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_19225_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_19225_JRCWaterHand.tif,valid,,,keep,ok
USA_198411,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_198411_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_198411_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_198411_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_198411_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_198411_JRCWaterHand.tif,train,,high_invalid_ratio,warning_review,warning
USA_211406,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_211406_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_211406_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_211406_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_211406_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_211406_JRCWaterHand.tif,train,,,keep,ok
USA_217598,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_217598_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_217598_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_217598_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_217598_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_217598_JRCWaterHand.tif,train,,,keep,ok
USA_224165,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_224165_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_224165_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_224165_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_224165_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_224165_JRCWaterHand.tif,train,,,keep,ok
USA_225017,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_225017_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_225017_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_225017_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_225017_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_225017_JRCWaterHand.tif,valid,,,keep,ok
USA_231124,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_231124_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_231124_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_231124_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_231124_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_231124_JRCWaterHand.tif,train,,high_invalid_ratio,warning_review,warning
USA_232060,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_232060_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_232060_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_232060_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_232060_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_232060_JRCWaterHand.tif,train,,,keep,ok
USA_251323,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_251323_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_251323_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_251323_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_251323_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_251323_JRCWaterHand.tif,valid,,,keep,ok
USA_260929,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_260929_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_260929_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_260929_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_260929_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_260929_JRCWaterHand.tif,train,,,keep,ok
USA_275372,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_275372_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_275372_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_275372_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_275372_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_275372_JRCWaterHand.tif,valid,,,keep,ok
USA_308150,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_308150_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_308150_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_308150_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_308150_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_308150_JRCWaterHand.tif,valid,,,keep,ok
USA_347609,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_347609_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_347609_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_347609_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_347609_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_347609_JRCWaterHand.tif,train,,,keep,ok
USA_348639,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_348639_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_348639_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_348639_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_348639_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_348639_JRCWaterHand.tif,train,,,keep,ok
USA_350244,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_350244_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_350244_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_350244_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_350244_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_350244_JRCWaterHand.tif,test,,,keep,ok
USA_354981,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_354981_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_354981_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_354981_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_354981_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_354981_JRCWaterHand.tif,train,,,keep,ok
USA_366607,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_366607_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_366607_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_366607_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_366607_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_366607_JRCWaterHand.tif,valid,,,keep,ok
USA_375183,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_375183_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_375183_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_375183_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_375183_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_375183_JRCWaterHand.tif,train,,,keep,ok
USA_387945,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_387945_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_387945_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_387945_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_387945_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_387945_JRCWaterHand.tif,train,,,keep,ok
USA_430764,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_430764_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_430764_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_430764_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_430764_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_430764_JRCWaterHand.tif,test,,,keep,ok
USA_438959,USA,JRCWaterHand;LabelHand;S1Hand;S1OtsuLabelHand;S2Hand,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1Hand/USA_438959_S1Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S2Hand/USA_438959_S2Hand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/LabelHand/USA_438959_LabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/S1OtsuLabelHand/USA_438959_S1OtsuLabelHand.tif,D:/flood_research/data/raw/sen1floods11/v1.1/data/flood_events/HandLabeled/JRCWaterHand/USA_438959_JRCWaterHand.tif,train,,,keep,ok
